Customer Key,First Name,Last Name,Full Name,Gender,Email,Date First Purchase,City
15290,Edward,Thompson,"Thompson, Edward",Male,edward38@adventure-works.com,3/13/2023,Yakima
15291,Julia,Alexander,"Alexander, Julia",Female,julia85@adventure-works.com,11/15/2024,Royal Oak
15292,Megan,Bailey,"Bailey, Megan",Female,megan36@adventure-works.com,10/4/2024,Woodburn
15293,Mason,Watson,"Watson, Mason",Male,mason2@adventure-works.com,1/12/2025,Lake Oswego
15294,Michael,Robinson,"Robinson, Michael",Male,michael50@adventure-works.com,4/22/2024,Renton
15295,Louis,Shan,"Shan, Louis",Male,louis27@adventure-works.com,6/12/2024,Beverly Hills
15296,Chloe,Peterson,"Peterson, Chloe",Female,chloe60@adventure-works.com,10/5/2024,Woodland Hills
15297,Nicole,Bryant,"Bryant, Nicole",Female,nicole67@adventure-works.com,7/7/2024,Edmonds
15298,Joe,Chandra,"Chandra, Joe",Male,joe6@adventure-works.com,11/20/2024,Burien
15299,Charles,Lopez,"Lopez, Charles",Male,charles32@adventure-works.com,11/25/2024,Lebanon
15300,Seth,Butler,"Butler, Seth",Male,seth62@adventure-works.com,1/26/2025,Port Orchard
15301,Amy,Guo,"Guo, Amy",Female,amy24@adventure-works.com,2/21/2024,Colma
15302,Brianna,Thomas,"Thomas, Brianna",Female,brianna9@adventure-works.com,3/23/2023,Mill Valley
15303,Haley,Patterson,"Patterson, Haley",Female,haley29@adventure-works.com,3/1/2023,Mill Valley
15304,Miranda,Powell,"Powell, Miranda",Female,miranda8@adventure-works.com,6/3/2024,Haney
15305,Jacquelyn,Ortega,"Ortega, Jacquelyn",Female,jacquelyn23@adventure-works.com,4/21/2024,Burbank
15306,Victoria,Sanchez,"Sanchez, Victoria",Female,victoria25@adventure-works.com,1/2/2025,Bellingham
15307,Jennifer,Garcia,"Garcia, Jennifer",Female,jennifer44@adventure-works.com,3/30/2024,Los Angeles
15308,Christy,Lal,"Lal, Christy",Female,christy26@adventure-works.com,3/9/2023,Berkeley
15309,Dylan,Wilson,"Wilson, Dylan",Male,dylan34@adventure-works.com,3/22/2023,Burbank
15310,Amanda,Stewart,"Stewart, Amanda",Female,amanda0@adventure-works.com,6/8/2024,Langley
15311,Brandon,Thompson,"Thompson, Brandon",Male,brandon36@adventure-works.com,3/8/2023,Tacoma
15312,Alexandria,Gonzales,"Gonzales, Alexandria",Female,alexandria17@adventure-works.com,3/11/2023,Newport Beach
15313,Garrett,Morris,"Morris, Garrett",Male,garrett23@adventure-works.com,8/17/2024,Portland
15314,Eduardo,Torres,"Torres, Eduardo",Male,eduardo72@adventure-works.com,3/12/2023,Santa Cruz
15315,Katherine,Bennett,"Bennett, Katherine",Female,katherine26@adventure-works.com,4/8/2024,Renton
15316,Alexis,Harris,"Harris, Alexis",Female,alexis12@adventure-works.com,10/30/2024,Daly City
15317,Rachel,Jenkins,"Jenkins, Rachel",Female,rachel54@adventure-works.com,5/9/2024,Burlingame
15318,Grace,Watson,"Watson, Grace",Female,grace44@adventure-works.com,12/1/2024,Corvallis
15319,Jade,Sanchez,"Sanchez, Jade",Female,jade19@adventure-works.com,1/29/2024,Concord
15320,Eduardo,Brooks,"Brooks, Eduardo",Male,eduardo68@adventure-works.com,3/18/2023,Redmond
15321,Blake,Phillips,"Phillips, Blake",Male,blake42@adventure-works.com,3/26/2023,Fremont
15322,Evan,Green,"Green, Evan",Male,evan41@adventure-works.com,3/18/2023,Walla Walla
15323,Eduardo,Wilson,"Wilson, Eduardo",Male,eduardo6@adventure-works.com,11/20/2024,Shawnee
15324,Renee,Serrano,"Serrano, Renee",Female,renee14@adventure-works.com,12/17/2024,Central Valley
15325,Elijah,Hayes,"Hayes, Elijah",Male,elijah24@adventure-works.com,3/11/2023,Port Orchard
15326,Todd,Zheng,"Zheng, Todd",Male,todd18@adventure-works.com,8/13/2024,Chula Vista
15327,Paula,Hernandez,"Hernandez, Paula",Female,paula6@adventure-works.com,11/25/2024,Coronado
15328,Fernando,Jackson,"Jackson, Fernando",Male,fernando11@adventure-works.com,3/15/2023,San Diego
15329,Brianna,Cox,"Cox, Brianna",Female,brianna37@adventure-works.com,3/23/2023,Spring Valley
15330,Catherine,Richardson,"Richardson, Catherine",Female,catherine8@adventure-works.com,2/9/2024,Bremerton
15331,Jacob,Taylor,"Taylor, Jacob",Male,jacob8@adventure-works.com,4/23/2024,Lake Oswego
15332,Jason,Sharma,"Sharma, Jason",Male,jason27@adventure-works.com,11/27/2024,Seattle
15333,Marie,Diaz,"Diaz, Marie",Female,marie27@adventure-works.com,3/30/2023,Burbank
15334,Sydney,Williams,"Williams, Sydney",Female,sydney66@adventure-works.com,12/27/2024,Royal Oak
15335,Emily,Patterson,"Patterson, Emily",Female,emily35@adventure-works.com,11/8/2024,Redmond
15336,Marco,Garcia,"Garcia, Marco",Male,marco15@adventure-works.com,1/20/2025,Burlingame
15337,Rachel,Gonzales,"Gonzales, Rachel",Female,rachel65@adventure-works.com,3/31/2023,Chula Vista
15338,Marie,Navarro,"Navarro, Marie",Female,marie33@adventure-works.com,4/14/2023,College Station
15339,Noah,Zhang,"Zhang, Noah",Male,noah21@adventure-works.com,4/14/2023,Fremont
15340,Brittany,Barnes,"Barnes, Brittany",Female,brittany3@adventure-works.com,3/16/2024,Burnaby
15341,Lacey,Deng,"Deng, Lacey",Female,lacey37@adventure-works.com,4/16/2023,Concord
15342,Ashlee,Raji,"Raji, Ashlee",Female,ashlee5@adventure-works.com,4/15/2023,Concord
15343,Carson,Barnes,"Barnes, Carson",Male,carson2@adventure-works.com,3/31/2023,Lakewood
15344,Luke,Russell,"Russell, Luke",Male,luke9@adventure-works.com,4/17/2024,Palo Alto
15345,Ashley,Perry,"Perry, Ashley",Female,ashley34@adventure-works.com,4/5/2023,San Gabriel
15346,Charles,Rodriguez,"Rodriguez, Charles",Male,charles24@adventure-works.com,4/5/2023,Santa Monica
15347,Deanna,Alonso,"Alonso, Deanna",Female,deanna34@adventure-works.com,4/20/2023,Bellflower
15348,Greg,Carter,"Carter, Greg",Male,greg8@adventure-works.com,4/10/2023,Tacoma
15349,Stephanie,Gonzalez,"Gonzalez, Stephanie",Female,stephanie62@adventure-works.com,4/29/2023,Torrance
15350,Kathleen,Serrano,"Serrano, Kathleen",Female,kathleen17@adventure-works.com,4/15/2023,Bremerton
15351,Steve,Lu,"Lu, Steve",Male,steve14@adventure-works.com,4/17/2023,Burien
15352,Raymond,Martinez,"Martinez, Raymond",Male,raymond18@adventure-works.com,3/23/2024,Poing
15353,Michele,Xu,"Xu, Michele",Female,michele5@adventure-works.com,3/26/2024,Watford
15354,Corey,Kumar,"Kumar, Corey",Male,corey7@adventure-works.com,9/3/2022,Warrington
15355,Janelle,Martinez,"Martinez, Janelle",Female,janelle14@adventure-works.com,11/3/2024,Dunkerque
15356,Dawn,Jai,"Jai, Dawn",Female,dawn35@adventure-works.com,3/7/2024,Frankfurt am Main
15357,Craig,Navarro,"Navarro, Craig",Male,craig11@adventure-works.com,1/9/2023,Hannover
15358,Danielle,Sanders,"Sanders, Danielle",Female,danielle6@adventure-works.com,12/7/2024,Oakland
15359,Logan,Yang,"Yang, Logan",Male,logan0@adventure-works.com,9/12/2024,Edmonds
15360,Ryan,Martin,"Martin, Ryan",Male,ryan37@adventure-works.com,12/10/2024,Burbank
15361,Thomas,Gonzales,"Gonzales, Thomas",Male,thomas19@adventure-works.com,1/24/2025,Santa Cruz
15362,Jennifer,Adams,"Adams, Jennifer",Female,jennifer18@adventure-works.com,6/17/2024,Shawnee
15363,Justin,Yang,"Yang, Justin",Male,justin24@adventure-works.com,6/27/2024,Sooke
15364,Aidan,Bryant,"Bryant, Aidan",Male,aidan19@adventure-works.com,4/11/2023,Beaverton
15365,Victoria,Gray,"Gray, Victoria",Female,victoria42@adventure-works.com,5/21/2023,Glendale
15366,Alyssa,Coleman,"Coleman, Alyssa",Female,alyssa52@adventure-works.com,2/22/2024,Lincoln Acres
15367,Alyssa,White,"White, Alyssa",Female,alyssa12@adventure-works.com,5/23/2023,Portland
15368,Brandi,Martin,"Martin, Brandi",Female,brandi0@adventure-works.com,4/6/2024,Beverly Hills
15369,Connor,Perez,"Perez, Connor",Male,connor32@adventure-works.com,5/19/2023,Burien
15370,Jessica,Butler,"Butler, Jessica",Female,jessica38@adventure-works.com,10/8/2024,Lebanon
15371,Cameron,Bryant,"Bryant, Cameron",Male,cameron13@adventure-works.com,5/16/2023,Walla Walla
15372,Miguel,Alexander,"Alexander, Miguel",Male,miguel65@adventure-works.com,5/29/2023,Bremerton
15373,Kaitlyn,Jones,"Jones, Kaitlyn",Female,kaitlyn26@adventure-works.com,12/13/2024,Everett
15374,Donna,Kumar,"Kumar, Donna",Female,donna7@adventure-works.com,5/8/2023,Burlingame
15375,Alisha,Chande,"Chande, Alisha",Female,alisha39@adventure-works.com,7/9/2024,Colma
15376,Megan,Sanders,"Sanders, Megan",Female,megan49@adventure-works.com,4/30/2024,Sooke
15377,Brianna,Jackson,"Jackson, Brianna",Female,brianna10@adventure-works.com,2/24/2024,Victoria
15378,Devin,Ward,"Ward, Devin",Male,devin70@adventure-works.com,2/22/2024,Westminster
15379,Amanda,Griffin,"Griffin, Amanda",Female,amanda42@adventure-works.com,5/14/2023,San Diego
15380,Nathan,Robinson,"Robinson, Nathan",Male,nathan52@adventure-works.com,5/20/2023,Kirkland
15381,Alexa,Howard,"Howard, Alexa",Female,alexa9@adventure-works.com,1/8/2025,Olympia
15382,Kimberly,Blue,"Blue, Kimberly",Female,kimberly16@adventure-works.com,8/4/2024,Berkeley
15383,Charles,Rivera,"Rivera, Charles",Male,charles56@adventure-works.com,1/19/2025,Lemon Grove
15384,Xavier,Alan,"Alan, Xavier",Male,xavier22@adventure-works.com,4/4/2024,Beaverton
15385,Destiny,Reed,"Reed, Destiny",Female,destiny27@adventure-works.com,4/14/2024,Lebanon
15386,Nicholas,Taylor,"Taylor, Nicholas",Male,nicholas10@adventure-works.com,8/27/2024,Renton
15387,Miguel,Rodriguez,"Rodriguez, Miguel",Male,miguel20@adventure-works.com,11/25/2024,Chula Vista
15388,Victoria,Smith,"Smith, Victoria",Female,victoria1@adventure-works.com,5/5/2023,Downey
15389,Joan,King,"King, Joan",Female,joan14@adventure-works.com,5/29/2023,Palo Alto
15390,Jonathan,Turner,"Turner, Jonathan",Male,jonathan34@adventure-works.com,9/5/2024,Portland
15391,Jordyn,Powell,"Powell, Jordyn",Female,jordyn8@adventure-works.com,6/26/2024,Newton
15392,Sydney,Brown,"Brown, Sydney",Female,sydney68@adventure-works.com,6/11/2024,Torrance
15393,Rebekah,Ruiz,"Ruiz, Rebekah",Female,rebekah22@adventure-works.com,12/25/2024,Berkeley
15394,Natalie,Wilson,"Wilson, Natalie",Female,natalie74@adventure-works.com,5/25/2023,Lemon Grove
15395,Joseph,Clark,"Clark, Joseph",Male,joseph26@adventure-works.com,6/26/2024,Victoria
15396,Julia,Wilson,"Wilson, Julia",Female,julia29@adventure-works.com,5/23/2023,Olympia
15397,Karl,Tang,"Tang, Karl",Male,karl4@adventure-works.com,2/18/2024,Burbank
15398,Jose,Wang,"Wang, Jose",Male,jose19@adventure-works.com,4/30/2023,Oakland
15399,Mackenzie,Murphy,"Murphy, Mackenzie",Female,mackenzie13@adventure-works.com,6/12/2023,Berkeley
15400,Samuel,Roberts,"Roberts, Samuel",Male,samuel34@adventure-works.com,5/1/2024,Mill Valley
15401,Rachel,Hughes,"Hughes, Rachel",Female,rachel59@adventure-works.com,10/19/2024,Lemon Grove
15402,Connor,Evans,"Evans, Connor",Male,connor29@adventure-works.com,6/24/2024,Westminster
15403,Jeremiah,Ross,"Ross, Jeremiah",Male,jeremiah27@adventure-works.com,6/22/2024,Coronado
15404,Sydney,Robinson,"Robinson, Sydney",Female,sydney80@adventure-works.com,6/5/2023,Torrance
15405,Miguel,Ross,"Ross, Miguel",Male,miguel50@adventure-works.com,4/29/2024,Berkeley
15406,Amanda,Butler,"Butler, Amanda",Female,amanda35@adventure-works.com,3/18/2024,Milwaukie
15407,Julia,Lee,"Lee, Julia",Female,julia43@adventure-works.com,11/1/2024,Seattle
15408,Olivia,Thompson,"Thompson, Olivia",Female,olivia14@adventure-works.com,8/31/2024,Glendale
15409,Eduardo,Cooper,"Cooper, Eduardo",Male,eduardo77@adventure-works.com,6/5/2023,Puyallup
15410,Katherine,Harris,"Harris, Katherine",Female,katherine84@adventure-works.com,6/27/2023,Burbank
15411,Jay,Chandra,"Chandra, Jay",Male,jay8@adventure-works.com,6/3/2023,Burlingame
15412,Ryan,Griffin,"Griffin, Ryan",Male,ryan24@adventure-works.com,12/8/2024,Coronado
15413,Donald,Prasad,"Prasad, Donald",Male,donald11@adventure-works.com,1/31/2024,Cliffside
15414,Isaac,Richardson,"Richardson, Isaac",Male,isaac9@adventure-works.com,2/9/2024,Beverly Hills
15415,Rachel,Gray,"Gray, Rachel",Female,rachel42@adventure-works.com,8/26/2024,Spokane
15416,Edward,Barnes,"Barnes, Edward",Male,edward51@adventure-works.com,10/14/2024,Milwaukie
15417,Alvin,Lu,"Lu, Alvin",Male,alvin11@adventure-works.com,6/9/2023,Chula Vista
15418,Angel,Kelly,"Kelly, Angel",Male,angel1@adventure-works.com,4/17/2024,Port Hammond
15419,Carlos,Baker,"Baker, Carlos",Male,carlos35@adventure-works.com,6/14/2023,Corvallis
15420,Nathan,Hernandez,"Hernandez, Nathan",Male,nathan48@adventure-works.com,3/2/2024,Issaquah
15421,Cameron,Clark,"Clark, Cameron",Male,cameron37@adventure-works.com,10/28/2024,Renton
15422,Kelly,Griffin,"Griffin, Kelly",Female,kelly25@adventure-works.com,6/14/2023,W. Linn
15423,Jack,Long,"Long, Jack",Male,jack10@adventure-works.com,3/10/2024,Walla Walla
15424,Rebecca,Hill,"Hill, Rebecca",Female,rebecca23@adventure-works.com,12/19/2024,Beverly Hills
15425,Tina,Sai,"Sai, Tina",Female,tina7@adventure-works.com,11/12/2023,Goulburn
15426,Cristina,Kumar,"Kumar, Cristina",Female,cristina7@adventure-works.com,3/26/2024,Malabar
15427,Jade,Murphy,"Murphy, Jade",Female,jade12@adventure-works.com,6/9/2023,San Diego
15428,Richard,Howard,"Howard, Richard",Male,richard93@adventure-works.com,6/15/2023,Spring Valley
15429,Aaron,Li,"Li, Aaron",Male,aaron26@adventure-works.com,6/20/2023,West Covina
15430,Alfredo,Jiménez,"Jiménez, Alfredo",Male,alfredo6@adventure-works.com,2/3/2024,Burien
15431,John,Jackson,"Jackson, John",Male,john49@adventure-works.com,4/26/2024,Berkeley
15432,Alvin,Kumar,"Kumar, Alvin",Male,alvin30@adventure-works.com,6/21/2023,Colma
15433,Adam,Sharma,"Sharma, Adam",Male,adam26@adventure-works.com,6/5/2023,Concord
15434,Brent,Zhou,"Zhou, Brent",Male,brent8@adventure-works.com,5/1/2024,South Melbourne
15435,Geoffrey,Raman,"Raman, Geoffrey",Male,geoffrey10@adventure-works.com,11/7/2023,Warrnambool
15436,Patricia,Suri,"Suri, Patricia",Female,patricia5@adventure-works.com,11/1/2023,Lane Cove
15437,Candace,Srini,"Srini, Candace",Female,candace8@adventure-works.com,11/13/2024,North Ryde
15438,Arthur,Rodriguez,"Rodriguez, Arthur",Male,arthur20@adventure-works.com,11/8/2023,St. Leonards
15439,Mason,Evans,"Evans, Mason",Male,mason21@adventure-works.com,11/2/2023,Caloundra
15440,Jon,Pal,"Pal, Jon",Male,jon8@adventure-works.com,10/1/2022,Berkshire
15441,Christy,Zeng,"Zeng, Christy",Female,christy20@adventure-works.com,4/3/2024,High Wycombe
15442,Alejandro,Shen,"Shen, Alejandro",Male,alejandro28@adventure-works.com,7/3/2024,Roncq
15443,Francisco,Patel,"Patel, Francisco",Male,francisco4@adventure-works.com,2/5/2024,Berlin
15444,Roy,Fernandez,"Fernandez, Roy",Male,roy16@adventure-works.com,4/26/2024,York
15445,Bob,Lopez,"Lopez, Bob",Male,bob9@adventure-works.com,6/27/2024,Orly
15446,Levi,Madan,"Madan, Levi",Male,levi7@adventure-works.com,5/15/2024,Colombes
15447,Regina,Madan,"Madan, Regina",Female,regina7@adventure-works.com,5/27/2024,Pantin
15448,Omar,She,"She, Omar",Male,omar22@adventure-works.com,9/7/2024,Oxon
15449,Cedric,Yuan,"Yuan, Cedric",Male,cedric28@adventure-works.com,6/4/2024,York
15450,Marshall,Black,"Black, Marshall",Male,marshall40@adventure-works.com,3/1/2024,Metz
15451,Linda,Munoz,"Munoz, Linda",Female,linda22@adventure-works.com,7/9/2023,Les Ulis
15452,Alison,Goel,"Goel, Alison",Female,alison20@adventure-works.com,3/20/2024,Roissy en Brie
15453,Isabelle,Barnes,"Barnes, Isabelle",Female,isabelle3@adventure-works.com,10/5/2022,Newcastle upon Tyne
15454,Ian,Bennett,"Bennett, Ian",Male,ian41@adventure-works.com,1/28/2023,Werne
15455,Denise,Raman,"Raman, Denise",Female,denise13@adventure-works.com,7/8/2023,Roubaix
15456,Donald,Suri,"Suri, Donald",Male,donald2@adventure-works.com,1/20/2023,Saarlouis
15457,Adriana,Martinez,"Martinez, Adriana",Female,adriana18@adventure-works.com,12/31/2022,Neunkirchen
15458,Krystal,Ma,"Ma, Krystal",Female,krystal16@adventure-works.com,8/15/2024,Hof
15459,Beth,Dominguez,"Dominguez, Beth",Female,beth15@adventure-works.com,6/29/2024,Mühlheim
15460,Bethany,Nara,"Nara, Bethany",Female,bethany20@adventure-works.com,12/29/2022,Poing
15461,Alberto,Gutierrez,"Gutierrez, Alberto",Male,alberto12@adventure-works.com,2/13/2024,Gateshead
15462,Tony,Chande,"Chande, Tony",Male,tony17@adventure-works.com,7/17/2023,Colombes
15463,Terrence,Yuan,"Yuan, Terrence",Male,terrence7@adventure-works.com,7/25/2023,Courbevoie
15464,Kristi,Blanco,"Blanco, Kristi",Female,kristi11@adventure-works.com,9/6/2024,East Brisbane
15465,Jacquelyn,Navarro,"Navarro, Jacquelyn",Female,jacquelyn10@adventure-works.com,3/2/2024,Geelong
15466,Elijah,Perez,"Perez, Elijah",Male,elijah32@adventure-works.com,6/2/2023,San Carlos
15467,Caleb,Shan,"Shan, Caleb",Male,caleb27@adventure-works.com,6/22/2023,Burbank
15468,Emma,Foster,"Foster, Emma",Female,emma62@adventure-works.com,2/22/2024,Shawnee
15469,Fernando,Williams,"Williams, Fernando",Male,fernando3@adventure-works.com,2/9/2024,Santa Cruz
15470,Hailey,Lopez,"Lopez, Hailey",Female,hailey60@adventure-works.com,8/15/2024,Lemon Grove
15471,Destiny,White,"White, Destiny",Female,destiny12@adventure-works.com,6/3/2023,Palo Alto
15472,Jennifer,Torres,"Torres, Jennifer",Female,jennifer67@adventure-works.com,5/31/2023,Marysville
15473,Abigail,Jenkins,"Jenkins, Abigail",Female,abigail32@adventure-works.com,5/30/2023,Coronado
15474,Cameron,Lal,"Lal, Cameron",Male,cameron25@adventure-works.com,6/20/2023,Beverly Hills
15475,Kaitlyn,Brooks,"Brooks, Kaitlyn",Female,kaitlyn65@adventure-works.com,6/20/2023,Woodland Hills
15476,Alyssa,Powell,"Powell, Alyssa",Female,alyssa55@adventure-works.com,1/31/2024,Long Beach
15477,Jose,Adams,"Adams, Jose",Male,jose51@adventure-works.com,12/14/2024,Colma
15478,Melanie,Russell,"Russell, Melanie",Female,melanie7@adventure-works.com,1/30/2024,Metchosin
15479,Andrea,Wright,"Wright, Andrea",Female,andrea42@adventure-works.com,11/20/2024,Olympia
15480,Denise,Lopez,"Lopez, Denise",Female,denise17@adventure-works.com,7/15/2023,Burbank
15481,Jamie,Zhang,"Zhang, Jamie",Female,jamie2@adventure-works.com,7/14/2023,Burlingame
15482,Audrey,Rubio,"Rubio, Audrey",Female,audrey23@adventure-works.com,7/11/2023,Chula Vista
15483,Katherine,Robinson,"Robinson, Katherine",Female,katherine89@adventure-works.com,7/9/2023,San Gabriel
15484,Samuel,Henderson,"Henderson, Samuel",Male,samuel3@adventure-works.com,7/22/2023,West Covina
15485,Jordan,Wright,"Wright, Jordan",Female,jordan49@adventure-works.com,3/12/2024,Imperial Beach
15486,Kevin,Griffin,"Griffin, Kevin",Male,kevin23@adventure-works.com,6/21/2024,Woodburn
15487,Jesse,Ramirez,"Ramirez, Jesse",Male,jesse7@adventure-works.com,3/7/2024,Spring Valley
15488,Evan,Richardson,"Richardson, Evan",Male,evan10@adventure-works.com,6/10/2024,Burnaby
15489,Emily,Thompson,"Thompson, Emily",Female,emily16@adventure-works.com,7/6/2023,Walla Walla
15490,Kaitlyn,Rivera,"Rivera, Kaitlyn",Female,kaitlyn55@adventure-works.com,7/4/2024,Port Hammond
15491,Shannon,Li,"Li, Shannon",Female,shannon3@adventure-works.com,6/30/2023,Clearwater
15492,Grace,Long,"Long, Grace",Female,grace57@adventure-works.com,7/6/2023,Kirkland
15493,Eric,Chen,"Chen, Eric",Male,eric33@adventure-works.com,6/30/2023,Lebanon
15494,Anna,Ross,"Ross, Anna",Female,anna28@adventure-works.com,2/26/2024,Victoria
15495,Craig,Alonso,"Alonso, Craig",Male,craig9@adventure-works.com,12/29/2024,Chula Vista
15496,Kelli,Goel,"Goel, Kelli",Female,kelli42@adventure-works.com,3/5/2024,Colma
15497,Katelyn,Phillips,"Phillips, Katelyn",Female,katelyn28@adventure-works.com,7/2/2023,Novato
15498,Alexandra,Washington,"Washington, Alexandra",Female,alexandra36@adventure-works.com,2/20/2024,Shawnee
15499,Robert,Thomas,"Thomas, Robert",Male,robert69@adventure-works.com,7/9/2023,Sedro Woolley
15500,Keith,Raji,"Raji, Keith",Male,keith25@adventure-works.com,7/22/2023,Burlingame
15501,Justin,Simmons,"Simmons, Justin",Male,justin12@adventure-works.com,7/29/2023,Colma
15502,Nathaniel,Howard,"Howard, Nathaniel",Male,nathaniel12@adventure-works.com,7/15/2023,Corvallis
15503,Caitlin,James,"James, Caitlin",Female,caitlin6@adventure-works.com,7/7/2023,Sedro Woolley
15504,Jared,James,"James, Jared",Male,jared1@adventure-works.com,5/19/2024,Issaquah
15505,Gabriella,Bailey,"Bailey, Gabriella",Female,gabriella14@adventure-works.com,6/23/2024,W. Linn
15506,Evan,Sanders,"Sanders, Evan",Male,evan3@adventure-works.com,7/23/2023,Burlingame
15507,Hailey,Campbell,"Campbell, Hailey",Female,hailey49@adventure-works.com,1/28/2024,Westminster
15508,Megan,Brooks,"Brooks, Megan",Female,megan47@adventure-works.com,7/23/2024,Lynnwood
15509,Zachary,Washington,"Washington, Zachary",Male,zachary12@adventure-works.com,3/15/2024,Yakima
15510,Ernest,She,"She, Ernest",Male,ernest21@adventure-works.com,8/22/2024,Beaverton
15511,Haley,Kelly,"Kelly, Haley",Female,haley18@adventure-works.com,4/15/2024,Sooke
15512,Jose,Hayes,"Hayes, Jose",Male,jose17@adventure-works.com,10/23/2024,Ballard
15513,Madeline,Perez,"Perez, Madeline",Female,madeline12@adventure-works.com,8/16/2024,Renton
15514,Angela,Ramirez,"Ramirez, Angela",Female,angela33@adventure-works.com,5/27/2024,Walla Walla
15515,Carlos,Wright,"Wright, Carlos",Male,carlos49@adventure-works.com,11/30/2024,Yakima
